sequence,frame_id,timestamp,rgb_relative_path,semantic_unique_projections,temporal_unique_projections,context_available,both_ge_20,both_ge_10,both_ge_5,both_ge_1
fr3_walking_halfsphere,673,1341846458.344939,rgb/1341846458.344939.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,674,1341846458.406267,rgb/1341846458.406267.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,675,1341846458.442040,rgb/1341846458.442040.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,676,1341846458.473980,rgb/1341846458.473980.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,677,1341846458.506295,rgb/1341846458.506295.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,678,1341846458.541965,rgb/1341846458.541965.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,679,1341846458.573927,rgb/1341846458.573927.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,680,1341846458.606148,rgb/1341846458.606148.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,681,1341846458.642017,rgb/1341846458.642017.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,682,1341846458.673954,rgb/1341846458.673954.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,683,1341846458.710158,rgb/1341846458.710158.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,684,1341846458.741981,rgb/1341846458.741981.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,685,1341846458.773965,rgb/1341846458.773965.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,686,1341846458.810261,rgb/1341846458.810261.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,687,1341846458.845355,rgb/1341846458.845355.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,688,1341846458.910230,rgb/1341846458.910230.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,689,1341846458.942341,rgb/1341846458.942341.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,690,1341846458.979658,rgb/1341846458.979658.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,691,1341846459.010325,rgb/1341846459.010325.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,692,1341846459.052625,rgb/1341846459.052625.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,693,1341846459.078195,rgb/1341846459.078195.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,694,1341846459.110297,rgb/1341846459.110297.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,695,1341846459.156583,rgb/1341846459.156583.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,696,1341846459.209921,rgb/1341846459.209921.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,697,1341846459.246034,rgb/1341846459.246034.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,698,1341846459.278165,rgb/1341846459.278165.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,699,1341846459.310125,rgb/1341846459.310125.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,700,1341846459.346071,rgb/1341846459.346071.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,701,1341846459.378112,rgb/1341846459.378112.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,702,1341846459.409983,rgb/1341846459.409983.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,703,1341846459.446124,rgb/1341846459.446124.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,704,1341846459.478285,rgb/1341846459.478285.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,705,1341846459.514102,rgb/1341846459.514102.png,0,173,1,0,0,0,0
fr3_walking_halfsphere,706,1341846459.546042,rgb/1341846459.546042.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,707,1341846459.578086,rgb/1341846459.578086.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,708,1341846459.614088,rgb/1341846459.614088.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,709,1341846459.646471,rgb/1341846459.646471.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,710,1341846459.682060,rgb/1341846459.682060.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,711,1341846459.713908,rgb/1341846459.713908.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,712,1341846459.746062,rgb/1341846459.746062.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,713,1341846459.782130,rgb/1341846459.782130.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,714,1341846459.814161,rgb/1341846459.814161.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,715,1341846459.845917,rgb/1341846459.845917.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,716,1341846459.881966,rgb/1341846459.881966.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,717,1341846459.914201,rgb/1341846459.914201.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,718,1341846459.950366,rgb/1341846459.950366.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,719,1341846459.982150,rgb/1341846459.982150.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,720,1341846460.014318,rgb/1341846460.014318.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,721,1341846460.050064,rgb/1341846460.050064.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,722,1341846460.082470,rgb/1341846460.082470.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,723,1341846460.113981,rgb/1341846460.113981.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,724,1341846460.150105,rgb/1341846460.150105.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,725,1341846460.181998,rgb/1341846460.181998.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,726,1341846460.218224,rgb/1341846460.218224.png,164,0,1,0,0,0,0
fr3_walking_halfsphere,727,1341846460.250207,rgb/1341846460.250207.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,728,1341846460.282079,rgb/1341846460.282079.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,729,1341846460.318118,rgb/1341846460.318118.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,730,1341846460.350039,rgb/1341846460.350039.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,731,1341846460.382034,rgb/1341846460.382034.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,732,1341846460.417986,rgb/1341846460.417986.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,733,1341846460.450206,rgb/1341846460.450206.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,734,1341846460.486901,rgb/1341846460.486901.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,735,1341846460.550003,rgb/1341846460.550003.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,736,1341846460.585983,rgb/1341846460.585983.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,737,1341846460.618376,rgb/1341846460.618376.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,738,1341846460.654440,rgb/1341846460.654440.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,739,1341846460.685981,rgb/1341846460.685981.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,740,1341846460.719720,rgb/1341846460.719720.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,741,1341846460.754596,rgb/1341846460.754596.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,742,1341846460.818048,rgb/1341846460.818048.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,743,1341846460.854135,rgb/1341846460.854135.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,744,1341846460.886066,rgb/1341846460.886066.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,745,1341846460.922118,rgb/1341846460.922118.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,746,1341846460.953981,rgb/1341846460.953981.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,747,1341846460.986060,rgb/1341846460.986060.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,748,1341846461.022018,rgb/1341846461.022018.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,749,1341846461.053987,rgb/1341846461.053987.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,750,1341846461.086024,rgb/1341846461.086024.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,751,1341846461.122172,rgb/1341846461.122172.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,752,1341846461.153999,rgb/1341846461.153999.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,753,1341846461.190395,rgb/1341846461.190395.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,754,1341846461.222053,rgb/1341846461.222053.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,755,1341846461.254158,rgb/1341846461.254158.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,756,1341846461.289936,rgb/1341846461.289936.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,757,1341846461.322044,rgb/1341846461.322044.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,758,1341846461.354118,rgb/1341846461.354118.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,759,1341846461.390065,rgb/1341846461.390065.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,760,1341846461.422073,rgb/1341846461.422073.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,761,1341846461.458072,rgb/1341846461.458072.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,762,1341846461.490119,rgb/1341846461.490119.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,763,1341846461.522406,rgb/1341846461.522406.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,764,1341846461.558036,rgb/1341846461.558036.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,765,1341846461.622229,rgb/1341846461.622229.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,766,1341846461.657948,rgb/1341846461.657948.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,767,1341846461.726030,rgb/1341846461.726030.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,768,1341846461.758483,rgb/1341846461.758483.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,769,1341846461.789933,rgb/1341846461.789933.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,770,1341846461.826110,rgb/1341846461.826110.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,771,1341846461.858118,rgb/1341846461.858118.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,772,1341846461.894127,rgb/1341846461.894127.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,773,1341846461.926026,rgb/1341846461.926026.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,774,1341846461.958215,rgb/1341846461.958215.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,775,1341846461.994132,rgb/1341846461.994132.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,776,1341846462.026102,rgb/1341846462.026102.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,777,1341846462.058066,rgb/1341846462.058066.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,778,1341846462.094057,rgb/1341846462.094057.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,779,1341846462.126029,rgb/1341846462.126029.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,780,1341846462.162124,rgb/1341846462.162124.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,781,1341846462.194292,rgb/1341846462.194292.png,0,180,1,0,0,0,0
fr3_walking_halfsphere,782,1341846462.226092,rgb/1341846462.226092.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,783,1341846462.262203,rgb/1341846462.262203.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,784,1341846462.293934,rgb/1341846462.293934.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,785,1341846462.325983,rgb/1341846462.325983.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,786,1341846462.362050,rgb/1341846462.362050.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,787,1341846462.400267,rgb/1341846462.400267.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,788,1341846462.431940,rgb/1341846462.431940.png,0,187,1,0,0,0,0
fr3_walking_halfsphere,789,1341846462.468003,rgb/1341846462.468003.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,790,1341846462.500020,rgb/1341846462.500020.png,0,165,1,0,0,0,0
fr3_walking_halfsphere,791,1341846462.535930,rgb/1341846462.535930.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,792,1341846462.567947,rgb/1341846462.567947.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,793,1341846462.599970,rgb/1341846462.599970.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,794,1341846462.635989,rgb/1341846462.635989.png,165,0,1,0,0,0,0
fr3_walking_halfsphere,795,1341846462.668003,rgb/1341846462.668003.png,0,1018,1,0,0,0,0
fr3_walking_halfsphere,796,1341846462.704029,rgb/1341846462.704029.png,0,917,1,0,0,0,0
fr3_walking_halfsphere,797,1341846462.735984,rgb/1341846462.735984.png,136,1328,1,1,1,1,1
fr3_walking_halfsphere,798,1341846462.768046,rgb/1341846462.768046.png,0,1267,1,0,0,0,0
fr3_walking_halfsphere,799,1341846462.803937,rgb/1341846462.803937.png,138,1305,1,1,1,1,1
fr3_walking_halfsphere,800,1341846462.835950,rgb/1341846462.835950.png,0,1283,1,0,0,0,0
fr3_walking_halfsphere,801,1341846462.871842,rgb/1341846462.871842.png,0,1266,1,0,0,0,0
fr3_walking_halfsphere,802,1341846462.904097,rgb/1341846462.904097.png,0,1270,1,0,0,0,0
fr3_walking_halfsphere,803,1341846462.966029,rgb/1341846462.966029.png,0,1244,1,0,0,0,0
fr3_walking_halfsphere,804,1341846462.998172,rgb/1341846462.998172.png,0,1238,1,0,0,0,0
fr3_walking_halfsphere,805,1341846463.029970,rgb/1341846463.029970.png,107,1194,1,1,1,1,1
fr3_walking_halfsphere,806,1341846463.066067,rgb/1341846463.066067.png,0,1189,1,0,0,0,0
fr3_walking_halfsphere,807,1341846463.098088,rgb/1341846463.098088.png,0,1197,1,0,0,0,0
fr3_walking_halfsphere,808,1341846463.134111,rgb/1341846463.134111.png,0,1113,1,0,0,0,0
fr3_walking_halfsphere,809,1341846463.165917,rgb/1341846463.165917.png,0,1227,1,0,0,0,0
fr3_walking_halfsphere,810,1341846463.198310,rgb/1341846463.198310.png,0,1130,1,0,0,0,0
fr3_walking_halfsphere,811,1341846463.234037,rgb/1341846463.234037.png,0,403,1,0,0,0,0
fr3_walking_halfsphere,812,1341846463.265874,rgb/1341846463.265874.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,813,1341846463.298219,rgb/1341846463.298219.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,814,1341846463.334210,rgb/1341846463.334210.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,815,1341846463.365995,rgb/1341846463.365995.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,816,1341846463.402065,rgb/1341846463.402065.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,817,1341846463.434179,rgb/1341846463.434179.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,818,1341846463.466070,rgb/1341846463.466070.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,819,1341846463.501955,rgb/1341846463.501955.png,0,187,1,0,0,0,0
fr3_walking_halfsphere,820,1341846463.534089,rgb/1341846463.534089.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,821,1341846463.566060,rgb/1341846463.566060.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,822,1341846463.601907,rgb/1341846463.601907.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,823,1341846463.634009,rgb/1341846463.634009.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,824,1341846463.670261,rgb/1341846463.670261.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,825,1341846463.702198,rgb/1341846463.702198.png,154,0,1,0,0,0,0
fr3_walking_halfsphere,826,1341846463.734494,rgb/1341846463.734494.png,155,0,1,0,0,0,0
fr3_walking_halfsphere,827,1341846463.770159,rgb/1341846463.770159.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,828,1341846463.804734,rgb/1341846463.804734.png,0,193,1,0,0,0,0
fr3_walking_halfsphere,829,1341846463.836811,rgb/1341846463.836811.png,0,929,1,0,0,0,0
fr3_walking_halfsphere,830,1341846463.902572,rgb/1341846463.902572.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,831,1341846463.938656,rgb/1341846463.938656.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,832,1341846464.006721,rgb/1341846464.006721.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,833,1341846464.070293,rgb/1341846464.070293.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,834,1341846464.106086,rgb/1341846464.106086.png,0,194,1,0,0,0,0
fr3_walking_halfsphere,835,1341846464.138960,rgb/1341846464.138960.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,836,1341846464.170247,rgb/1341846464.170247.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,837,1341846464.206089,rgb/1341846464.206089.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,838,1341846464.238124,rgb/1341846464.238124.png,0,189,1,0,0,0,0
fr3_walking_halfsphere,839,1341846464.270037,rgb/1341846464.270037.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,840,1341846464.306089,rgb/1341846464.306089.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,841,1341846464.337963,rgb/1341846464.337963.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,842,1341846464.374148,rgb/1341846464.374148.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,843,1341846464.406125,rgb/1341846464.406125.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,844,1341846464.438109,rgb/1341846464.438109.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,845,1341846464.474154,rgb/1341846464.474154.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,846,1341846464.506083,rgb/1341846464.506083.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,847,1341846464.538050,rgb/1341846464.538050.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,848,1341846464.573969,rgb/1341846464.573969.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,849,1341846464.606003,rgb/1341846464.606003.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,850,1341846464.642006,rgb/1341846464.642006.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,851,1341846464.674030,rgb/1341846464.674030.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,852,1341846464.706178,rgb/1341846464.706178.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,853,1341846464.741977,rgb/1341846464.741977.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,854,1341846464.774027,rgb/1341846464.774027.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,855,1341846464.806072,rgb/1341846464.806072.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,856,1341846464.842191,rgb/1341846464.842191.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,857,1341846464.873987,rgb/1341846464.873987.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,858,1341846464.910024,rgb/1341846464.910024.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,859,1341846464.941952,rgb/1341846464.941952.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,860,1341846464.974022,rgb/1341846464.974022.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,861,1341846465.010148,rgb/1341846465.010148.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,862,1341846465.042073,rgb/1341846465.042073.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,863,1341846465.078033,rgb/1341846465.078033.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,864,1341846465.110007,rgb/1341846465.110007.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,865,1341846465.142010,rgb/1341846465.142010.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,866,1341846465.177973,rgb/1341846465.177973.png,155,0,1,0,0,0,0
fr3_walking_halfsphere,867,1341846465.210092,rgb/1341846465.210092.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,868,1341846465.241909,rgb/1341846465.241909.png,0,165,1,0,0,0,0
fr3_walking_halfsphere,869,1341846465.278006,rgb/1341846465.278006.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,870,1341846465.310248,rgb/1341846465.310248.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,871,1341846465.346076,rgb/1341846465.346076.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,872,1341846465.377895,rgb/1341846465.377895.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,873,1341846465.409986,rgb/1341846465.409986.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,874,1341846465.446399,rgb/1341846465.446399.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,875,1341846465.478000,rgb/1341846465.478000.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,876,1341846465.510268,rgb/1341846465.510268.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,877,1341846465.545952,rgb/1341846465.545952.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,878,1341846465.578109,rgb/1341846465.578109.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,879,1341846465.614033,rgb/1341846465.614033.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,880,1341846465.646071,rgb/1341846465.646071.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,881,1341846465.678057,rgb/1341846465.678057.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,882,1341846465.713982,rgb/1341846465.713982.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,883,1341846465.745991,rgb/1341846465.745991.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,884,1341846465.778260,rgb/1341846465.778260.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,885,1341846465.814116,rgb/1341846465.814116.png,0,1275,1,0,0,0,0
fr3_walking_halfsphere,886,1341846465.845994,rgb/1341846465.845994.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,887,1341846465.882074,rgb/1341846465.882074.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,888,1341846465.913915,rgb/1341846465.913915.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,889,1341846465.946253,rgb/1341846465.946253.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,890,1341846465.982097,rgb/1341846465.982097.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,891,1341846466.014088,rgb/1341846466.014088.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,892,1341846466.046055,rgb/1341846466.046055.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,893,1341846466.082006,rgb/1341846466.082006.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,894,1341846466.114092,rgb/1341846466.114092.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,895,1341846466.149988,rgb/1341846466.149988.png,0,1401,1,0,0,0,0
fr3_walking_halfsphere,896,1341846466.182235,rgb/1341846466.182235.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,897,1341846466.227775,rgb/1341846466.227775.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,898,1341846466.282054,rgb/1341846466.282054.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,899,1341846466.318013,rgb/1341846466.318013.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,900,1341846466.350104,rgb/1341846466.350104.png,172,1423,1,1,1,1,1
fr3_walking_halfsphere,901,1341846466.418103,rgb/1341846466.418103.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,902,1341846466.450241,rgb/1341846466.450241.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,903,1341846466.482241,rgb/1341846466.482241.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,904,1341846466.518064,rgb/1341846466.518064.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,905,1341846466.550013,rgb/1341846466.550013.png,0,0,1,0,0,0,0
fr3_walking_halfsphere,906,1341846466.586129,rgb/1341846466.586129.png,0,1369,1,0,0,0,0
fr3_walking_halfsphere,907,1341846466.617891,rgb/1341846466.617891.png,0,1170,1,0,0,0,0
fr3_walking_halfsphere,908,1341846466.650067,rgb/1341846466.650067.png,0,1571,1,0,0,0,0
fr3_walking_halfsphere,909,1341846466.686119,rgb/1341846466.686119.png,0,1680,1,0,0,0,0
fr3_walking_halfsphere,910,1341846466.718096,rgb/1341846466.718096.png,1345,1528,1,1,1,1,1
fr3_walking_halfsphere,911,1341846466.750165,rgb/1341846466.750165.png,0,1612,1,0,0,0,0
fr3_walking_halfsphere,912,1341846466.786075,rgb/1341846466.786075.png,0,1711,1,0,0,0,0
fr3_walking_halfsphere,913,1341846466.817996,rgb/1341846466.817996.png,0,1635,1,0,0,0,0
fr3_walking_halfsphere,914,1341846466.854152,rgb/1341846466.854152.png,0,1549,1,0,0,0,0
fr3_walking_halfsphere,915,1341846466.886138,rgb/1341846466.886138.png,0,1520,1,0,0,0,0
fr3_walking_halfsphere,916,1341846466.918000,rgb/1341846466.918000.png,0,1566,1,0,0,0,0
fr3_walking_halfsphere,917,1341846466.954116,rgb/1341846466.954116.png,0,1587,1,0,0,0,0
fr3_walking_halfsphere,918,1341846466.986117,rgb/1341846466.986117.png,0,1631,1,0,0,0,0
